,unix,date,open,high,low,close
13848,1552795200,2019-03-17 04:00:00,3972.23,3974.79,3950.13,3965.22
13849,1552798800,2019-03-17 05:00:00,3965.22,3967.8,3957.12,3966.4
13850,1552802400,2019-03-17 06:00:00,3966.4,3975.86,3962.49,3974.21
13851,1552806000,2019-03-17 07:00:00,3974.21,3977.65,3969.03,3975.02
13852,1552809600,2019-03-17 08:00:00,3975.02,3980.0,3965.83,3972.23
13853,1552813200,2019-03-17 09:00:00,3972.23,3975.03,3966.06,3970.9
13854,1552816800,2019-03-17 10:00:00,3970.9,3994.1,3968.12,3985.01
13855,1552820400,2019-03-17 11:00:00,3985.01,3994.0,3977.0,3987.49
13856,1552824000,2019-03-17 12:00:00,3987.49,3988.3,3972.0,3979.45
13857,1552827600,2019-03-17 13:00:00,3979.45,3989.99,3976.45,3987.23
13858,1552831200,2019-03-17 14:00:00,3987.23,4000.0,3983.39,3990.06
13859,1552834800,2019-03-17 15:00:00,3990.06,3991.0,3980.0,3986.51
13860,1552838400,2019-03-17 16:00:00,3986.51,3995.8,3979.0,3987.08
13861,1552842000,2019-03-17 17:00:00,3987.08,3989.16,3981.07,3981.96
13862,1552845600,2019-03-17 18:00:00,3981.96,3988.48,3981.44,3985.89
13863,1552849200,2019-03-17 19:00:00,3985.89,3994.94,3983.2,3990.94
13864,1552852800,2019-03-17 20:00:00,3990.94,3997.93,3987.0,3992.64
13865,1552856400,2019-03-17 21:00:00,3992.64,3996.9,3989.11,3993.01
13866,1552860000,2019-03-17 22:00:00,3993.01,3997.75,3982.16,3985.97
13867,1552863600,2019-03-17 23:00:00,3985.97,3986.72,3980.03,3981.14
13868,1552867200,2019-03-18 00:00:00,3981.14,4007.67,3973.14,4005.02
13869,1552870800,2019-03-18 01:00:00,4005.02,4037.0,4003.78,4022.19
13870,1552874400,2019-03-18 02:00:00,4022.19,4027.91,4012.75,4020.0
13871,1552878000,2019-03-18 03:00:00,4020.0,4020.25,4004.25,4008.15
13872,1552881600,2019-03-18 04:00:00,4008.15,4015.18,3994.73,4002.06
13873,1552885200,2019-03-18 05:00:00,4002.06,4005.0,3961.0,3963.68
13874,1552888800,2019-03-18 06:00:00,3963.68,3981.88,3959.0,3976.99
13875,1552892400,2019-03-18 07:00:00,3976.99,3979.81,3965.0,3978.38
13876,1552896000,2019-03-18 08:00:00,3978.38,3992.66,3970.0,3987.14
13877,1552899600,2019-03-18 09:00:00,3987.14,3990.0,3970.29,3974.61
13878,1552903200,2019-03-18 10:00:00,3974.61,3983.45,3960.0,3970.74
13879,1552906800,2019-03-18 11:00:00,3970.74,3978.99,3953.33,3971.0
13880,1552910400,2019-03-18 12:00:00,3971.0,3988.2,3967.42,3985.0
13881,1552914000,2019-03-18 13:00:00,3985.0,3987.88,3980.0,3984.68
13882,1552917600,2019-03-18 14:00:00,3984.68,3985.2,3971.0,3978.14
13883,1552921200,2019-03-18 15:00:00,3978.14,3985.0,3975.9,3978.86
13884,1552924800,2019-03-18 16:00:00,3978.86,3984.8,3977.07,3981.52
13885,1552928400,2019-03-18 17:00:00,3981.52,3984.14,3973.01,3981.88
13886,1552932000,2019-03-18 18:00:00,3981.88,3984.8,3975.5,3977.85
13887,1552935600,2019-03-18 19:00:00,3977.85,3979.59,3969.62,3979.17
13888,1552939200,2019-03-18 20:00:00,3979.17,3991.45,3979.02,3986.2
13889,1552942800,2019-03-18 21:00:00,3986.2,3994.87,3985.0,3986.0
13890,1552946400,2019-03-18 22:00:00,3986.0,3993.85,3985.0,3992.01
13891,1552950000,2019-03-18 23:00:00,3992.01,3992.7,3982.04,3987.81
13892,1552953600,2019-03-19 00:00:00,3987.81,3999.4,3983.14,3998.01
13893,1552957200,2019-03-19 01:00:00,3998.01,4002.99,3990.37,3993.0
13894,1552960800,2019-03-19 02:00:00,3993.0,4001.79,3991.72,3994.0
13895,1552964400,2019-03-19 03:00:00,3994.0,3998.87,3986.14,3987.45
13896,1552968000,2019-03-19 04:00:00,3987.45,3991.99,3970.0,3977.72
13897,1552971600,2019-03-19 05:00:00,3977.72,3985.71,3976.13,3983.09
13898,1552975200,2019-03-19 06:00:00,3983.09,3989.5,3980.82,3980.85
13899,1552978800,2019-03-19 07:00:00,3980.85,3985.71,3974.23,3981.93
13900,1552982400,2019-03-19 08:00:00,3981.93,3983.49,3974.43,3982.4
13901,1552986000,2019-03-19 09:00:00,3982.4,3996.09,3980.02,3994.77
13902,1552989600,2019-03-19 10:00:00,3994.77,4002.98,3986.51,3998.08
13903,1552993200,2019-03-19 11:00:00,3998.08,3999.64,3983.35,3986.16
13904,1552996800,2019-03-19 12:00:00,3986.16,3993.76,3980.0,3983.57
13905,1553000400,2019-03-19 13:00:00,3983.57,3992.5,3981.7,3984.07
13906,1553004000,2019-03-19 14:00:00,3984.07,4015.7,3984.02,3997.51
13907,1553007600,2019-03-19 15:00:00,3997.51,4001.64,3989.72,3997.65
13908,1553011200,2019-03-19 16:00:00,3997.65,4018.0,3994.0,4007.0
13909,1553014800,2019-03-19 17:00:00,4007.0,4031.0,4003.98,4015.0
13910,1553018400,2019-03-19 18:00:00,4015.0,4022.08,4001.41,4004.14
13911,1553022000,2019-03-19 19:00:00,4004.14,4011.99,3996.68,4006.62
13912,1553025600,2019-03-19 20:00:00,4006.62,4013.29,4002.49,4008.07
13913,1553029200,2019-03-19 21:00:00,4008.07,4011.69,3995.4,4004.93
13914,1553032800,2019-03-19 22:00:00,4004.93,4013.92,4003.75,4007.98
13915,1553036400,2019-03-19 23:00:00,4007.98,4020.0,4007.43,4015.53
13916,1553040000,2019-03-20 00:00:00,4015.53,4031.53,3980.5,3990.79
13917,1553043600,2019-03-20 01:00:00,3990.79,4000.0,3986.44,3990.21
13918,1553047200,2019-03-20 02:00:00,3990.21,3996.44,3984.61,3987.67
13919,1553050800,2019-03-20 03:00:00,3987.67,3996.12,3986.3,3994.97
13920,1553054400,2019-03-20 04:00:00,3994.97,3999.02,3989.0,3995.06
13921,1553058000,2019-03-20 05:00:00,3995.06,4008.89,3994.01,4006.84
13922,1553061600,2019-03-20 06:00:00,4006.84,4008.28,3995.56,3999.1
13923,1553065200,2019-03-20 07:00:00,3999.1,4019.3,3998.83,4009.01
13924,1553068800,2019-03-20 08:00:00,4009.01,4019.01,4005.0,4008.99
13925,1553072400,2019-03-20 09:00:00,4008.99,4010.0,3991.02,3991.08
13926,1553076000,2019-03-20 10:00:00,3991.08,4016.0,3985.5,4013.54
13927,1553079600,2019-03-20 11:00:00,4013.54,4021.32,4006.45,4010.9
13928,1553083200,2019-03-20 12:00:00,4010.9,4019.08,4004.0,4012.89
13929,1553086800,2019-03-20 13:00:00,4012.89,4019.35,4011.04,4014.58
13930,1553090400,2019-03-20 14:00:00,4014.58,4021.99,4005.94,4021.98
13931,1553094000,2019-03-20 15:00:00,4021.98,4029.55,4008.83,4015.82
13932,1553097600,2019-03-20 16:00:00,4015.82,4040.89,4014.0,4018.98
13933,1553101200,2019-03-20 17:00:00,4018.98,4022.0,4004.02,4011.79
13934,1553104800,2019-03-20 18:00:00,4011.79,4026.82,4011.47,4022.59
13935,1553108400,2019-03-20 19:00:00,4022.59,4027.43,4020.85,4022.45
13936,1553112000,2019-03-20 20:00:00,4022.45,4029.62,4018.0,4020.98
13937,1553115600,2019-03-20 21:00:00,4020.98,4025.07,4018.75,4020.92
13938,1553119200,2019-03-20 22:00:00,4020.92,4050.0,4019.62,4041.27
13939,1553122800,2019-03-20 23:00:00,4041.27,4044.69,4029.86,4043.04
13940,1553126400,2019-03-21 00:00:00,4043.04,4054.58,4040.23,4049.7
13941,1553130000,2019-03-21 01:00:00,4049.7,4053.24,4024.33,4038.71
13942,1553133600,2019-03-21 02:00:00,4038.71,4046.0,4037.33,4040.1
13943,1553137200,2019-03-21 03:00:00,4040.1,4046.62,4039.23,4041.06
13944,1553140800,2019-03-21 04:00:00,4041.06,4042.62,4032.82,4035.78
13945,1553144400,2019-03-21 05:00:00,4035.78,4036.25,4027.2,4030.43
13946,1553148000,2019-03-21 06:00:00,4030.43,4037.0,4028.46,4036.89
13947,1553151600,2019-03-21 07:00:00,4036.89,4051.75,4033.97,4046.79
13948,1553155200,2019-03-21 08:00:00,4046.79,4047.51,4041.22,4043.72
13949,1553158800,2019-03-21 09:00:00,4043.72,4044.33,4036.8,4040.0
13950,1553162400,2019-03-21 10:00:00,4040.0,4042.77,4033.97,4036.26
13951,1553166000,2019-03-21 11:00:00,4036.26,4057.88,4034.85,4047.78
13952,1553169600,2019-03-21 12:00:00,4047.78,4069.32,4037.86,4039.34
13953,1553173200,2019-03-21 13:00:00,4039.34,4045.0,4008.71,4024.46
13954,1553176800,2019-03-21 14:00:00,4024.46,4024.98,3880.01,3910.0
13955,1553180400,2019-03-21 15:00:00,3910.0,3976.0,3909.07,3968.66
13956,1553184000,2019-03-21 16:00:00,3968.66,3971.89,3942.23,3967.11
13957,1553187600,2019-03-21 17:00:00,3967.11,3973.0,3954.96,3965.6
13958,1553191200,2019-03-21 18:00:00,3965.6,3973.11,3959.44,3972.44
13959,1553194800,2019-03-21 19:00:00,3972.44,3981.29,3969.05,3979.42
13960,1553198400,2019-03-21 20:00:00,3979.42,3981.7,3973.91,3979.96
13961,1553202000,2019-03-21 21:00:00,3979.96,3987.65,3978.76,3983.64
13962,1553205600,2019-03-21 22:00:00,3983.64,3996.0,3976.14,3982.21
13963,1553209200,2019-03-21 23:00:00,3982.21,3988.6,3978.55,3980.64
13964,1553212800,2019-03-22 00:00:00,3980.64,3990.29,3971.0,3986.33
13965,1553216400,2019-03-22 01:00:00,3986.33,3990.83,3985.0,3987.34
13966,1553220000,2019-03-22 02:00:00,3987.34,3994.89,3985.68,3990.01
13967,1553223600,2019-03-22 03:00:00,3990.01,3992.5,3985.47,3986.51
13968,1553227200,2019-03-22 04:00:00,3986.51,3986.51,3980.0,3981.71
13969,1553230800,2019-03-22 05:00:00,3981.71,3988.78,3980.0,3987.71
13970,1553234400,2019-03-22 06:00:00,3987.71,3988.51,3980.0,3982.96
13971,1553238000,2019-03-22 07:00:00,3982.96,3988.37,3968.25,3978.59
13972,1553241600,2019-03-22 08:00:00,3978.59,3991.48,3977.33,3985.01
13973,1553245200,2019-03-22 09:00:00,3985.01,3991.0,3979.65,3984.58
13974,1553248800,2019-03-22 10:00:00,3984.58,3990.13,3980.57,3985.3
13975,1553252400,2019-03-22 11:00:00,3985.3,3990.77,3982.0,3987.11
13976,1553256000,2019-03-22 12:00:00,3987.11,3996.78,3983.01,3994.81
13977,1553259600,2019-03-22 13:00:00,3994.81,4008.0,3987.69,3990.02
13978,1553263200,2019-03-22 14:00:00,3990.02,4001.82,3989.19,4000.0
13979,1553266800,2019-03-22 15:00:00,4000.0,4004.57,3991.27,3993.31
13980,1553270400,2019-03-22 16:00:00,3993.31,3998.97,3980.23,3997.69
13981,1553274000,2019-03-22 17:00:00,3997.69,4005.0,3990.03,3998.48
13982,1553277600,2019-03-22 18:00:00,3998.48,4001.12,3994.47,3997.03
13983,1553281200,2019-03-22 19:00:00,3997.03,4000.0,3992.66,3996.38
13984,1553284800,2019-03-22 20:00:00,3996.38,3997.73,3980.17,3985.0
13985,1553288400,2019-03-22 21:00:00,3985.0,3992.03,3973.57,3988.96
13986,1553292000,2019-03-22 22:00:00,3988.96,3994.28,3986.62,3990.94
13987,1553295600,2019-03-22 23:00:00,3990.94,3994.99,3986.49,3986.93
13988,1553299200,2019-03-23 00:00:00,3986.93,3988.6,3978.01,3982.39
13989,1553302800,2019-03-23 01:00:00,3982.39,3992.19,3981.54,3988.0
13990,1553306400,2019-03-23 02:00:00,3988.0,4003.1,3986.5,4001.76
13991,1553310000,2019-03-23 03:00:00,4001.76,4009.0,3997.3,4004.34
13992,1553313600,2019-03-23 04:00:00,4004.34,4006.48,3989.4,3994.36
13993,1553317200,2019-03-23 05:00:00,3994.36,4004.22,3994.21,4002.4
13994,1553320800,2019-03-23 06:00:00,4002.4,4018.83,4001.48,4015.88
13995,1553324400,2019-03-23 07:00:00,4015.88,4018.0,4003.01,4005.0
13996,1553328000,2019-03-23 08:00:00,4005.0,4015.0,3998.02,4014.75
13997,1553331600,2019-03-23 09:00:00,4014.75,4014.83,4002.07,4006.44
13998,1553335200,2019-03-23 10:00:00,4006.44,4011.09,3981.25,3996.28
13999,1553338800,2019-03-23 11:00:00,3996.28,4003.11,3991.91,4001.36
14000,1553342400,2019-03-23 12:00:00,4001.36,4006.23,3986.37,3990.62
14001,1553346000,2019-03-23 13:00:00,3990.62,3994.0,3978.01,3989.19
14002,1553349600,2019-03-23 14:00:00,3989.19,3990.32,3981.5,3990.0
14003,1553353200,2019-03-23 15:00:00,3990.0,4002.0,3987.12,4001.23
14004,1553356800,2019-03-23 16:00:00,4001.23,4002.78,3989.01,3990.52
14005,1553360400,2019-03-23 17:00:00,3990.52,3998.08,3988.96,3989.02
14006,1553364000,2019-03-23 18:00:00,3989.02,3993.7,3987.86,3992.87
14007,1553367600,2019-03-23 19:00:00,3992.87,3997.32,3988.26,3990.99
14008,1553371200,2019-03-23 20:00:00,3990.99,3994.87,3987.01,3991.46
14009,1553374800,2019-03-23 21:00:00,3991.46,3998.88,3989.42,3994.5
14010,1553378400,2019-03-23 22:00:00,3994.5,3999.98,3993.01,3995.35
14011,1553382000,2019-03-23 23:00:00,3995.35,4007.9,3994.43,4006.01
14012,1553385600,2019-03-24 00:00:00,4006.01,4006.02,3996.02,4000.87
14013,1553389200,2019-03-24 01:00:00,4000.87,4002.19,3992.71,3993.62
14014,1553392800,2019-03-24 02:00:00,3993.62,3999.21,3976.39,3979.62
14015,1553396400,2019-03-24 03:00:00,3979.62,3993.0,3976.61,3988.0
14016,1553400000,2019-03-24 04:00:00,3988.0,3993.48,3986.32,3992.25
14017,1553403600,2019-03-24 05:00:00,3992.25,3992.37,3979.92,3983.38
14018,1553407200,2019-03-24 06:00:00,3983.38,3989.99,3979.42,3986.9
14019,1553410800,2019-03-24 07:00:00,3986.9,3988.0,3975.0,3981.61
14020,1553414400,2019-03-24 08:00:00,3981.61,3985.66,3980.15,3984.98
14021,1553418000,2019-03-24 09:00:00,3984.98,4001.6,3983.37,3993.31
14022,1553421600,2019-03-24 10:00:00,3993.31,3999.9,3989.4,3998.16
14023,1553425200,2019-03-24 11:00:00,3998.16,4003.97,3991.0,3992.42
14024,1553428800,2019-03-24 12:00:00,3992.42,3995.63,3983.29,3993.3
14025,1553432400,2019-03-24 13:00:00,3993.3,3997.97,3990.34,3995.62
14026,1553436000,2019-03-24 14:00:00,3995.62,3997.7,3986.91,3994.91
14027,1553439600,2019-03-24 15:00:00,3994.91,3996.55,3990.41,3992.9
14028,1553443200,2019-03-24 16:00:00,3992.9,3995.21,3984.88,3989.57
14029,1553446800,2019-03-24 17:00:00,3989.57,3993.88,3986.0,3988.65
14030,1553450400,2019-03-24 18:00:00,3988.65,3991.73,3980.1,3984.6
14031,1553454000,2019-03-24 19:00:00,3984.6,3987.5,3980.0,3983.45
14032,1553457600,2019-03-24 20:00:00,3983.45,3984.73,3950.0,3981.25
14033,1553461200,2019-03-24 21:00:00,3981.25,3990.0,3974.0,3984.5
14034,1553464800,2019-03-24 22:00:00,3984.5,3995.38,3983.4,3986.57
14035,1553468400,2019-03-24 23:00:00,3986.57,3994.62,3985.0,3992.18
14036,1553472000,2019-03-25 00:00:00,3992.18,3993.67,3980.75,3986.0
14037,1553475600,2019-03-25 01:00:00,3986.0,3996.0,3983.33,3995.0
14038,1553479200,2019-03-25 02:00:00,3995.0,3999.0,3988.36,3994.47
14039,1553482800,2019-03-25 03:00:00,3994.47,3999.3,3992.31,3996.63
14040,1553486400,2019-03-25 04:00:00,3996.63,3998.58,3982.61,3986.84
14041,1553490000,2019-03-25 05:00:00,3986.84,3996.0,3984.0,3991.46
14042,1553493600,2019-03-25 06:00:00,3991.46,3996.63,3986.0,3993.26
14043,1553497200,2019-03-25 07:00:00,3993.26,3995.9,3986.17,3993.72
14044,1553500800,2019-03-25 08:00:00,3993.72,3998.55,3989.57,3995.87
14045,1553504400,2019-03-25 09:00:00,3995.87,3999.0,3992.94,3993.52
14046,1553508000,2019-03-25 10:00:00,3993.52,3995.96,3985.0,3988.21
14047,1553511600,2019-03-25 11:00:00,3988.21,3991.46,3985.0,3986.39
14048,1553515200,2019-03-25 12:00:00,3986.39,3987.65,3968.75,3978.18
14049,1553518800,2019-03-25 13:00:00,3978.18,3988.3,3976.08,3978.81
14050,1553522400,2019-03-25 14:00:00,3978.81,3984.69,3973.09,3979.12
14051,1553526000,2019-03-25 15:00:00,3979.12,3986.84,3959.16,3962.92
14052,1553529600,2019-03-25 16:00:00,3962.92,3982.24,3956.14,3978.39
14053,1553533200,2019-03-25 17:00:00,3978.39,3981.11,3961.12,3962.0
14054,1553536800,2019-03-25 18:00:00,3962.0,3968.56,3906.0,3916.72
14055,1553540400,2019-03-25 19:00:00,3916.72,3938.49,3888.71,3922.22
14056,1553544000,2019-03-25 20:00:00,3922.22,3924.65,3891.14,3913.73
14057,1553547600,2019-03-25 21:00:00,3913.73,3915.0,3900.0,3907.39
14058,1553551200,2019-03-25 22:00:00,3907.39,3936.02,3906.97,3936.0
14059,1553554800,2019-03-25 23:00:00,3936.0,3946.82,3928.39,3936.12
14060,1553558400,2019-03-26 00:00:00,3936.12,3958.98,3931.0,3934.2
14061,1553562000,2019-03-26 01:00:00,3934.2,3944.0,3932.95,3941.49
14062,1553565600,2019-03-26 02:00:00,3941.49,3948.8,3939.98,3947.95
14063,1553569200,2019-03-26 03:00:00,3947.95,3950.0,3936.03,3937.26
14064,1553572800,2019-03-26 04:00:00,3937.26,3944.63,3936.01,3937.0
14065,1553576400,2019-03-26 05:00:00,3937.0,3943.77,3933.67,3933.71
14066,1553580000,2019-03-26 06:00:00,3933.71,3937.96,3909.11,3923.96
14067,1553583600,2019-03-26 07:00:00,3923.96,3926.63,3910.0,3925.98
14068,1553587200,2019-03-26 08:00:00,3925.98,3940.62,3923.95,3938.84
14069,1553590800,2019-03-26 09:00:00,3938.84,3939.89,3926.52,3927.86
14070,1553594400,2019-03-26 10:00:00,3927.86,3937.55,3924.69,3928.91
14071,1553598000,2019-03-26 11:00:00,3928.91,3929.41,3913.0,3918.06
14072,1553601600,2019-03-26 12:00:00,3918.06,3919.35,3894.0,3903.13
14073,1553605200,2019-03-26 13:00:00,3903.13,3919.0,3896.0,3909.02
14074,1553608800,2019-03-26 14:00:00,3909.02,3935.0,3907.48,3933.39
14075,1553612400,2019-03-26 15:00:00,3933.39,3946.36,3930.61,3942.01
14076,1553616000,2019-03-26 16:00:00,3942.01,3947.23,3933.66,3938.5
14077,1553619600,2019-03-26 17:00:00,3938.5,3940.09,3930.0,3930.57
14078,1553623200,2019-03-26 18:00:00,3930.57,3943.3,3929.1,3942.45
14079,1553626800,2019-03-26 19:00:00,3942.45,3946.0,3930.0,3933.02
14080,1553630400,2019-03-26 20:00:00,3933.02,3936.82,3928.0,3929.11
14081,1553634000,2019-03-26 21:00:00,3929.11,3933.11,3924.95,3927.04
14082,1553637600,2019-03-26 22:00:00,3927.04,3936.92,3927.0,3935.08
14083,1553641200,2019-03-26 23:00:00,3935.08,3952.0,3931.06,3948.55
14084,1553644800,2019-03-27 00:00:00,3948.55,3965.62,3936.15,3962.63
14085,1553648400,2019-03-27 01:00:00,3962.63,3999.0,3955.81,3987.43
14086,1553652000,2019-03-27 02:00:00,3987.43,3995.0,3978.12,3990.78
14087,1553655600,2019-03-27 03:00:00,3990.78,3993.93,3986.59,3991.59
14088,1553659200,2019-03-27 04:00:00,3991.59,3999.8,3985.18,3992.32
14089,1553662800,2019-03-27 05:00:00,3992.32,4006.52,3991.13,4003.48
14090,1553666400,2019-03-27 06:00:00,4003.48,4006.52,3995.03,3997.13
14091,1553670000,2019-03-27 07:00:00,3997.13,4002.3,3994.37,4000.0
14092,1553673600,2019-03-27 08:00:00,4000.0,4000.5,3986.35,3999.03
14093,1553677200,2019-03-27 09:00:00,3999.03,4009.0,3994.33,3996.98
14094,1553680800,2019-03-27 10:00:00,3996.98,4036.8,3996.24,4017.96
14095,1553684400,2019-03-27 11:00:00,4017.96,4040.36,4014.14,4033.22
14096,1553688000,2019-03-27 12:00:00,4033.22,4034.99,4013.0,4016.46
14097,1553691600,2019-03-27 13:00:00,4016.46,4024.0,4014.21,4019.81
14098,1553695200,2019-03-27 14:00:00,4019.81,4022.61,4014.19,4017.5
14099,1553698800,2019-03-27 15:00:00,4017.5,4026.51,4003.97,4021.49
14100,1553702400,2019-03-27 16:00:00,4021.49,4026.0,4008.79,4016.1
14101,1553706000,2019-03-27 17:00:00,4016.1,4024.99,4011.1,4022.84
14102,1553709600,2019-03-27 18:00:00,4022.84,4028.0,4014.16,4018.69
14103,1553713200,2019-03-27 19:00:00,4018.69,4026.06,4013.0,4020.12
14104,1553716800,2019-03-27 20:00:00,4020.12,4026.09,4015.0,4023.48
14105,1553720400,2019-03-27 21:00:00,4023.48,4025.0,4017.45,4018.27
14106,1553724000,2019-03-27 22:00:00,4018.27,4028.0,4017.0,4027.79
14107,1553727600,2019-03-27 23:00:00,4027.79,4048.0,4026.7,4038.05
14108,1553731200,2019-03-28 00:00:00,4038.05,4039.7,4011.0,4030.39
14109,1553734800,2019-03-28 01:00:00,4030.39,4031.76,4019.12,4028.58
14110,1553738400,2019-03-28 02:00:00,4028.58,4030.67,4025.01,4029.5
14111,1553742000,2019-03-28 03:00:00,4029.5,4034.87,4009.0,4014.83
14112,1553745600,2019-03-28 04:00:00,4014.83,4017.47,4002.0,4014.0
14113,1553749200,2019-03-28 05:00:00,4014.0,4030.86,4008.71,4027.49
14114,1553752800,2019-03-28 06:00:00,4027.49,4031.17,4022.3,4024.06
14115,1553756400,2019-03-28 07:00:00,4024.06,4030.0,4019.22,4025.91
14116,1553760000,2019-03-28 08:00:00,4025.91,4025.98,4013.01,4021.8
14117,1553763600,2019-03-28 09:00:00,4021.8,4026.48,4013.84,4023.12
14118,1553767200,2019-03-28 10:00:00,4023.12,4023.23,4016.0,4016.67
14119,1553770800,2019-03-28 11:00:00,4016.67,4020.0,4005.19,4017.04
14120,1553774400,2019-03-28 12:00:00,4017.04,4021.68,4012.01,4016.56
14121,1553778000,2019-03-28 13:00:00,4016.56,4029.66,4014.22,4027.47
14122,1553781600,2019-03-28 14:00:00,4027.47,4036.15,4020.14,4034.0
14123,1553785200,2019-03-28 15:00:00,4034.0,4038.5,4025.02,4030.49
14124,1553788800,2019-03-28 16:00:00,4030.49,4032.99,4021.97,4022.95
14125,1553792400,2019-03-28 17:00:00,4022.95,4030.96,4020.53,4024.7
14126,1553796000,2019-03-28 18:00:00,4024.7,4029.5,4023.63,4028.5
14127,1553799600,2019-03-28 19:00:00,4028.5,4030.0,4020.86,4024.89
14128,1553803200,2019-03-28 20:00:00,4024.89,4029.0,4022.49,4026.57
14129,1553806800,2019-03-28 21:00:00,4026.57,4028.6,4021.51,4023.2
14130,1553810400,2019-03-28 22:00:00,4023.2,4026.14,4019.93,4024.21
14131,1553814000,2019-03-28 23:00:00,4024.21,4030.0,4022.0,4027.81
14132,1553817600,2019-03-29 00:00:00,4027.81,4044.65,4026.1,4029.22
14133,1553821200,2019-03-29 01:00:00,4029.22,4035.69,4025.5,4029.56
14134,1553824800,2019-03-29 02:00:00,4029.56,4039.75,4028.94,4038.7
14135,1553828400,2019-03-29 03:00:00,4038.7,4044.0,4033.6,4041.46
14136,1553832000,2019-03-29 04:00:00,4041.46,4063.97,4029.88,4033.08
14137,1553835600,2019-03-29 05:00:00,4033.08,4036.13,4025.63,4029.05
14138,1553839200,2019-03-29 06:00:00,4029.05,4037.59,4024.03,4037.39
14139,1553842800,2019-03-29 07:00:00,4037.39,4067.49,4037.38,4057.63
14140,1553846400,2019-03-29 08:00:00,4057.63,4058.71,4042.0,4050.23
14141,1553850000,2019-03-29 09:00:00,4050.23,4092.37,4049.45,4087.86
14142,1553853600,2019-03-29 10:00:00,4087.86,4107.28,4082.68,4094.12
14143,1553857200,2019-03-29 11:00:00,4094.12,4123.71,4086.46,4123.43
14144,1553860800,2019-03-29 12:00:00,4123.43,4123.44,4078.2,4097.36
14145,1553864400,2019-03-29 13:00:00,4097.36,4100.49,4090.64,4096.82
14146,1553868000,2019-03-29 14:00:00,4096.82,4096.83,4082.0,4083.01
14147,1553871600,2019-03-29 15:00:00,4083.01,4096.93,4080.14,4087.21
14148,1553875200,2019-03-29 16:00:00,4087.21,4094.0,4068.0,4093.95
14149,1553878800,2019-03-29 17:00:00,4093.95,4097.16,4090.81,4091.71
14150,1553882400,2019-03-29 18:00:00,4091.71,4108.0,4090.87,4106.0
14151,1553886000,2019-03-29 19:00:00,4106.0,4107.7,4084.66,4085.0
14152,1553889600,2019-03-29 20:00:00,4085.0,4089.17,4079.6,4084.61
14153,1553893200,2019-03-29 21:00:00,4084.61,4094.56,4082.14,4092.63
14154,1553896800,2019-03-29 22:00:00,4092.63,4097.0,4089.9,4093.45
14155,1553900400,2019-03-29 23:00:00,4093.45,4108.85,4090.0,4103.25
14156,1553904000,2019-03-30 00:00:00,4103.25,4140.0,4097.2,4131.42
14157,1553907600,2019-03-30 01:00:00,4131.42,4133.97,4116.22,4121.63
14158,1553911200,2019-03-30 02:00:00,4121.63,4127.89,4116.89,4119.86
14159,1553914800,2019-03-30 03:00:00,4119.86,4122.0,4090.7,4093.46
14160,1553918400,2019-03-30 04:00:00,4093.46,4095.01,4052.0,4083.47
14161,1553922000,2019-03-30 05:00:00,4083.47,4103.75,4080.04,4103.58
14162,1553925600,2019-03-30 06:00:00,4103.58,4108.58,4095.01,4098.82
14163,1553929200,2019-03-30 07:00:00,4098.82,4100.81,4087.76,4097.95
14164,1553932800,2019-03-30 08:00:00,4097.95,4098.0,4084.74,4088.08
14165,1553936400,2019-03-30 09:00:00,4088.08,4098.0,4086.37,4087.76
14166,1553940000,2019-03-30 10:00:00,4087.76,4091.98,4074.0,4079.49
14167,1553943600,2019-03-30 11:00:00,4079.49,4094.87,4077.53,4093.38
14168,1553947200,2019-03-30 12:00:00,4093.38,4096.59,4086.96,4093.62
14169,1553950800,2019-03-30 13:00:00,4093.62,4096.91,4080.41,4087.14
14170,1553954400,2019-03-30 14:00:00,4087.14,4090.13,4080.02,4088.99
14171,1553958000,2019-03-30 15:00:00,4088.99,4090.9,4071.0,4077.88
14172,1553961600,2019-03-30 16:00:00,4077.88,4088.95,4057.07,4085.65
14173,1553965200,2019-03-30 17:00:00,4085.65,4088.9,4077.01,4079.17
14174,1553968800,2019-03-30 18:00:00,4079.17,4091.01,4079.16,4089.82
14175,1553972400,2019-03-30 19:00:00,4089.82,4092.0,4083.54,4087.45
14176,1553976000,2019-03-30 20:00:00,4087.45,4095.0,4085.86,4090.58
14177,1553979600,2019-03-30 21:00:00,4090.58,4099.45,4090.01,4096.1
14178,1553983200,2019-03-30 22:00:00,4096.1,4099.6,4088.84,4099.46
14179,1553986800,2019-03-30 23:00:00,4099.46,4107.74,4095.0,4106.97
14180,1553990400,2019-03-31 00:00:00,4106.97,4116.12,4095.01,4096.61
14181,1553994000,2019-03-31 01:00:00,4096.61,4104.66,4092.0,4095.99
14182,1553997600,2019-03-31 02:00:00,4095.99,4097.91,4085.0,4085.03
14183,1554001200,2019-03-31 03:00:00,4085.03,4097.15,4082.57,4096.41
14184,1554004800,2019-03-31 04:00:00,4096.41,4108.18,4095.45,4098.47
14185,1554008400,2019-03-31 05:00:00,4098.47,4099.0,4089.49,4096.84
14186,1554012000,2019-03-31 06:00:00,4096.84,4097.22,4089.5,4093.33
14187,1554015600,2019-03-31 07:00:00,4093.33,4096.98,4084.61,4085.03
14188,1554019200,2019-03-31 08:00:00,4085.03,4098.98,4085.0,4097.61
